gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,genericName,acceptedScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated
1830384178,,,,,,,,,,,,,,,,,,,,,,,,,,1874,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:48:00Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,99508ccc-f89f-11e6-a8dd-70e2840fc270,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-03T00:00:00Z,,,,1991,4,3,,,,,,,,,,,Japan|Shizuoka|Makinohara-shi|jitougata,,,,,JP,Shizuoka,Makinohara-shi,,jitougata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.055Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.966Z,2019-07-05T01:20:55.354Z,TRUE
1830384174,,,,,,,,,,,,,,,,,,,,,,,,,,1863,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:47:21Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,994ed210-f89f-11e6-965c-70e2840fc270,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-02T00:00:00Z,,,,1991,4,2,,,,,,,,,,,Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho,,,,,JP,Shizuoka,Shizuoka-shi Shimizu-ku,,miho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.051Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.992Z,2019-07-05T01:20:55.335Z,TRUE
1830384172,,,,,,,,,,,,,,,,,,,,,,,,,,1866,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:47:32Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,994f4b82-f89f-11e6-8418-70e2840fc270,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-02T00:00:00Z,,,,1991,4,2,,,,,,,,,,,Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho,,,,,JP,Shizuoka,Shizuoka-shi Shimizu-ku,,miho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.046Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.993Z,2019-07-05T01:20:55.400Z,TRUE
1830384170,,,,,,,,,,,,,,,,,,,,,,,,,,1875,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:48:04Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,9950ba9e-f89f-11e6-83b9-70e2840fc270,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-03-25T00:00:00Z,,,,1993,3,25,,,,,,,,,,,Japan|Shizuoka|Makinohara-shi|jitougata,,,,,JP,Shizuoka,Makinohara-shi,,jitougata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.042Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.991Z,2019-07-05T01:20:55.258Z,TRUE
1830384169,,,,,,,,,,,,,,,,,,,,,,,,,,1876,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:48:08Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,9950e690-f89f-11e6-b1e8-70e2840fc270,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-03-25T00:00:00Z,,,,1993,3,25,,,,,,,,,,,Japan|Shizuoka|Makinohara-shi|jitougata,,,,,JP,Shizuoka,Makinohara-shi,,jitougata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.038Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.992Z,2019-07-05T01:20:55.404Z,TRUE
1830384166,,,,,,,,,,,,,,,,,,,,,,,,,,1871,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:47:50Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,99501652-f89f-11e6-8d6b-70e2840fc270,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-03T00:00:00Z,,,,1991,4,3,,,,,,,,,,,Japan|Shizuoka|Makinohara-shi|jitougata,,,,,JP,Shizuoka,Makinohara-shi,,jitougata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.034Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.963Z,2019-07-05T01:20:55.221Z,TRUE
1830384165,,,,,,,,,,,,,,,,,,,,,,,,,,1880,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:48:22Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,995184b0-f89f-11e6-9196-70e2840fc270,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-02-19T00:00:00Z,,,,1996,2,19,,,,,,,,,,,Japan|Shizuoka|Omaezaki-shi|omaezaki,,,,,JP,Shizuoka,Omaezaki-shi,,omaezaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.030Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.986Z,2019-07-05T01:20:55.326Z,TRUE
1830384159,,,,,,,,,,,,,,,,,,,,,,,,,,1879,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:48:18Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,99515ba2-f89f-11e6-a9f5-70e2840fc270,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-02-26T00:00:00Z,,,,1994,2,26,,,,,,,,,,,Japan|Shizuoka|Makinohara-shi|jitougata,,,,,JP,Shizuoka,Makinohara-shi,,jitougata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.026Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.988Z,2019-07-05T01:20:55.348Z,TRUE
1830384145,,,,,,,,,,,,,,,,,,,,,,,,,,1868,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:47:39Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,994f9ca4-f89f-11e6-99fc-70e2840fc270,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-03-10T00:00:00Z,,,,1993,3,10,,,,,,,,,,,Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho,,,,,JP,Shizuoka,Shizuoka-shi Shimizu-ku,,miho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.021Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.991Z,2019-07-05T01:20:55.377Z,TRUE
1830384141,,,,,,,,,,,,,,,,,,,,,,,,,,1872,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:47:53Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,99503c72-f89f-11e6-924c-70e2840fc270,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-03T00:00:00Z,,,,1991,4,3,,,,,,,,,,,Japan|Shizuoka|Makinohara-shi|jitougata,,,,,JP,Shizuoka,Makinohara-shi,,jitougata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.017Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.955Z,2019-07-05T01:20:55.255Z,TRUE
1830384138,,,,,,,,,,,,,,,,,,,,,,,,,,1870,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:47:46Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,994feed4-f89f-11e6-bde1-70e2840fc270,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-03T00:00:00Z,,,,1991,4,3,,,,,,,,,,,Japan|Shizuoka|Makinohara-shi|jitougata,,,,,JP,Shizuoka,Makinohara-shi,,jitougata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.013Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.961Z,2019-07-05T01:20:55.346Z,TRUE
1830384117,,,,,,,,,,,,,,,,,,,,,,,,,,1867,,,,,,,,,en,CC_BY_4_0,,,2017-12-25T09:47:35Z,,,,,,,,,,,,,,,text,,,,,SPMN,AL,,,PRESERVED_SPECIMEN,,,,994f7332-f89f-11e6-8889-70e2840fc270,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-02-04T00:00:00Z,,,,1993,2,4,,,,,,,,,,,Japan|Shizuoka|Shizuoka-shi Shimizu-ku|mihomarina,,,,,JP,Shizuoka,Shizuoka-shi Shimizu-ku,,mihomarina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,53dc4cdc-18f5-11e2-98fb-00145eb45e9a,JP,2019-09-20T20:03:40.009Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-07T05:41:35.937Z,2019-07-05T01:20:55.383Z,TRUE
1828637879,,,,,,,,,,,,,,,,,,,,,,,,,,2773,,,,,,,,,en,CC_BY_4_0,,,2016-09-29T13:03:57Z,,,,,,,,,,,,,,,text,,,,,KPM,ND,,,PRESERVED_SPECIMEN,,,,2bf07e02-f81e-11e6-8de3-70e2840fc270,KPM-ND0002618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-05-24T00:00:00Z,,,,2000,5,24,,,,,,,,,,,Japan|Miyagi Prefecture,,,,,JP,Miyagi Prefecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,9aa6637a-237d-4d00-9ade-4d55117e131f,JP,2019-09-20T20:03:40.265Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-02T05:47:18.257Z,2019-07-05T00:54:59.260Z,TRUE
1828637527,,,,,,,,,,,,,,,,,,,,,,,,,,2147,,,,,,,,,en,CC_BY_4_0,,,2016-09-29T13:03:19Z,,,,,,,,,,,,,,,text,,,,,KPM,ND,,,PRESERVED_SPECIMEN,,,,2b8d6fce-f81e-11e6-b9e6-70e2840fc270,KPM-ND0001493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-14T00:00:00Z,,,,2005,3,14,,,,,,,,,,,Japan|Kanagawa Prefecture,,,,,JP,Kanagawa Prefecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,9aa6637a-237d-4d00-9ade-4d55117e131f,JP,2019-09-20T20:03:40.246Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-02T05:47:17.853Z,2019-07-05T00:54:58.962Z,TRUE
1828637510,,,,,,,,,,,,,,,,,,,,,,,,,,2211,,,,,,,,,en,CC_BY_4_0,,,2016-09-29T13:03:23Z,,,,,,,,,,,,,,,text,,,,,KPM,ND,,,PRESERVED_SPECIMEN,,,,2b97efa8-f81e-11e6-88f6-70e2840fc270,KPM-ND0002228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-18T00:00:00Z,,,,2005,3,18,,,,,,,,,,,Japan|Kanagawa Prefecture,,,,,JP,Kanagawa Prefecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,9aa6637a-237d-4d00-9ade-4d55117e131f,JP,2019-09-20T20:03:40.288Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-02T05:47:17.812Z,2019-07-05T00:54:59.088Z,TRUE
1828637413,,,,,,,,,,,,,,,,,,,,,,,,,,2371,,,,,,,,,en,CC_BY_4_0,,,2016-09-29T13:03:32Z,,,,,,,,,,,,,,,text,,,,,KPM,ND,,,PRESERVED_SPECIMEN,,,,2bb0f6ce-f81e-11e6-b969-70e2840fc270,KPM-ND0003680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-06T00:00:00Z,,,,2012,3,6,,,,,,,,,,,Japan|Kanagawa Prefecture,,,,,JP,Kanagawa Prefecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,9aa6637a-237d-4d00-9ade-4d55117e131f,JP,2019-09-20T20:03:40.273Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-02T05:47:17.832Z,2019-07-05T00:54:58.996Z,TRUE
1828637323,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,,,,,en,CC_BY_4_0,,,2016-09-29T13:03:22Z,,,,,,,,,,,,,,,text,,,,,KPM,ND,,,PRESERVED_SPECIMEN,,,,2b972bc2-f81e-11e6-a788-70e2840fc270,KPM-ND0002223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-14T00:00:00Z,,,,2005,3,14,,,,,,,,,,,Japan|Kanagawa Prefecture,,,,,JP,Kanagawa Prefecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,9aa6637a-237d-4d00-9ade-4d55117e131f,JP,2019-09-20T20:03:40.256Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-02T05:47:17.705Z,2019-07-05T00:54:59.152Z,TRUE
1828637287,,,,,,,,,,,,,,,,,,,,,,,,,,2208,,,,,,,,,en,CC_BY_4_0,,,2016-09-29T13:03:22Z,,,,,,,,,,,,,,,text,,,,,KPM,ND,,,PRESERVED_SPECIMEN,,,,2b978158-f81e-11e6-adc3-70e2840fc270,KPM-ND0002225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-14T00:00:00Z,,,,2005,3,14,,,,,,,,,,,Japan|Kanagawa Prefecture,,,,,JP,Kanagawa Prefecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,イソハギ,,SYNONYM,,,9aa6637a-237d-4d00-9ade-4d55117e131f,JP,2019-09-20T20:03:40.251Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-03-02T05:47:17.798Z,2019-07-05T00:54:58.882Z,TRUE
